CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
9074,Male,44,109,48
9075,Male,45,86,78
9076,Male,27,25,82
9077,Female,24,40,68
9078,Male,29,39,79
9079,Male,33,30,79
9080,Male,36,96,98
9081,Male,35,120,77
9082,Male,50,87,41
9083,Male,28,99,72
9084,Female,26,43,87
9085,Female,27,94,88
9086,Male,34,30,13
9087,Female,44,85,85
9088,Male,25,60,34
9089,Female,33,104,85
9090,Female,18,36,83
9091,Male,53,123,33
9092,Female,30,38,23
9093,Female,46,111,39
9094,Male,18,43,79
9095,Female,70,86,24
9096,Female,25,85,58
9097,Male,40,69,92
9098,Female,33,22,4
9099,Male,41,63,41
9100,Male,26,99,90
9101,Female,55,102,44
9102,Female,20,27,83
9103,Male,25,110,85
9104,Male,21,30,100
9105,Female,66,30,1
9106,Female,24,92,77
9107,Female,49,44,22
9108,Male,36,71,36
9109,Female,29,108,87
9110,Female,37,23,76
9111,Female,20,61,43
9112,Male,70,101,43
9113,Male,51,101,33
9114,Female,65,111,22
9115,Male,40,116,62
9116,Female,43,108,46
9117,Male,23,49,86
9118,Female,32,60,85
9119,Female,34,74,27
9120,Female,29,62,29
9121,Male,22,40,49
9122,Male,37,96,41
9123,Female,18,54,85
9124,Female,27,56,54
9125,Male,36,127,86
9126,Male,29,61,76
9127,Male,61,97,57
9128,Female,25,45,69
9129,Female,28,43,88
9130,Male,26,80,71
9131,Female,31,117,73
9132,Male,19,33,86
9133,Male,50,96,29
9134,Female,31,121,80
9135,Male,30,33,63
9136,Female,36,111,19
9137,Female,24,25,69
9138,Male,44,118,76
9139,Male,58,108,31
9140,Female,24,46,79
9141,Male,34,121,26
9142,Female,40,18,8
9143,Female,25,71,41
9144,Male,59,106,27
9145,Male,27,15,52
9146,Male,31,121,23
9147,Female,50,112,89
9148,Male,31,122,26
9149,Male,53,107,9
9150,Male,67,88,33
9151,Female,59,105,12
9152,Female,49,81,22
9153,Male,30,15,17
9154,Female,46,120,28
9155,Female,52,38,15
9156,Male,34,17,16
9157,Female,36,65,55
9158,Male,22,53,71
9159,Male,35,48,69
9160,Female,56,97,23
9161,Female,30,57,62
9162,Male,20,57,86
9163,Female,20,33,57
9164,Male,42,125,87
9165,Female,39,56,57
9166,Male,31,83,87
9167,Female,42,69,77
9168,Male,62,28,15
9169,Male,38,61,75
9170,Male,34,69,70
9171,Female,31,108,61
9172,Female,39,56,39
9173,Female,61,20,12
9174,Female,46,19,7
9175,Male,33,94,77
9176,Male,56,30,7
9177,Female,32,93,80
9178,Male,19,45,93
9179,Male,53,109,30
9180,Female,42,24,23
9181,Male,52,102,34
9182,Female,49,101,44
9183,Male,56,36,30
9184,Female,23,25,79
9185,Female,22,34,72
9186,Male,29,34,85
9187,Female,25,36,75
9188,Female,57,38,21
9189,Female,33,51,48
9190,Male,27,47,35
9191,Male,37,43,41
9192,Male,42,37,9
9193,Male,33,65,48
9194,Female,24,62,71
9195,Female,37,75,57
9196,Male,42,27,17
9197,Female,29,34,81
9198,Female,22,79,45
9199,Male,18,30,71
9200,Male,55,109,36
9201,Female,23,66,45
9202,Male,60,118,27
9203,Male,49,105,29
9204,Male,53,114,27
9205,Male,32,59,63
9206,Male,39,23,13
9207,Female,68,95,21
9208,Male,21,48,79
9209,Male,28,48,100
9210,Male,39,109,29
9211,Male,22,48,64
9212,Male,42,61,61
9213,Female,46,15,18
9214,Female,49,99,18
9215,Female,47,38,3
9216,Female,39,102,82
9217,Male,54,101,22
9218,Female,26,58,31
9219,Male,27,53,51
9220,Male,65,43,25
9221,Male,43,42,27
9222,Female,38,111,34
9223,Male,43,123,46
9224,Female,32,109,87
9225,Female,27,57,38
9226,Male,22,61,65
9227,Male,49,121,24
9228,Male,33,56,60
9229,Female,26,89,71
9230,Female,20,30,100
9231,Female,58,128,29
9232,Female,51,23,15
9233,Male,23,69,61
9234,Male,59,100,33
9235,Male,35,45,58
9236,Female,36,102,64
9237,Female,42,34,19
9238,Female,39,22,16
9239,Female,42,98,36
9240,Female,33,50,65
9241,Male,29,106,96
9242,Male,23,23,80
9243,Male,28,38,84
9244,Male,27,26,67
9245,Male,47,124,27
9246,Male,33,72,46
9247,Female,61,108,25
9248,Male,59,123,19
9249,Female,26,26,19
9250,Female,26,106,86
9251,Male,35,27,19
9252,Female,22,30,63
9253,Female,30,101,74
9254,Female,35,116,77
9255,Female,27,43,76
9256,Male,26,111,97
9257,Female,33,93,90
9258,Female,37,17,1
9259,Female,23,39,82
9260,Female,54,30,42
9261,Male,42,95,37
9262,Male,58,106,29
9263,Female,20,40,51
9264,Female,26,51,66
9265,Female,28,25,37
9266,Female,48,23,7
9267,Female,37,94,69
9268,Female,26,84,77
9269,Male,31,38,23
9270,Male,32,80,86
9271,Male,39,113,78
9272,Male,54,111,13
9273,Female,21,40,68
9274,Male,45,102,76
9275,Female,31,27,68
9276,Female,37,117,80
9277,Male,43,110,89
9278,Male,30,116,28
9279,Male,41,22,10
9280,Female,37,29,7
9281,Female,43,113,19
9282,Female,33,69,65
9283,Female,24,45,76
9284,Female,37,28,23
9285,Male,31,58,68
9286,Male,21,52,77
9287,Female,18,24,84
9288,Female,25,72,61
9289,Male,37,124,25
9290,Male,32,87,78
9291,Male,49,114,22
9292,Female,35,112,17
9293,Male,34,106,42
9294,Male,40,105,21
9295,Male,27,48,18
9296,Male,44,52,55
9297,Male,18,58,49
9298,Female,24,48,21
9299,Female,25,42,33
9300,Female,42,35,7
9301,Female,42,126,80
9302,Male,53,109,27
9303,Male,22,53,33
9304,Female,44,101,30
9305,Male,27,43,87
9306,Female,37,31,9
9307,Female,46,96,70
9308,Female,19,47,71
9309,Male,35,18,16
9310,Female,33,122,80
9311,Female,29,92,76
9312,Male,55,92,82
9313,Female,25,39,74
9314,Male,39,111,77
9315,Female,50,105,43
9316,Male,45,25,39
9317,Female,41,58,49
9318,Male,29,98,68
9319,Male,25,32,61
9320,Male,19,48,63
9321,Female,32,101,64
9322,Female,36,51,38
9323,Female,23,35,86
9324,Male,47,114,41
9325,Female,33,26,19
9326,Male,27,49,48
9327,Female,32,34,47
9328,Male,36,121,90
9329,Male,48,92,72
9330,Female,29,55,66
9331,Female,18,52,86
9332,Male,29,49,73
9333,Female,60,108,41
9334,Male,23,48,69
9335,Male,31,87,79
9336,Female,33,103,90
9337,Female,29,40,53
9338,Male,25,55,48
9339,Male,32,131,70
9340,Male,48,106,35
9341,Female,18,38,71
9342,Female,50,98,16
9343,Female,30,51,47
9344,Male,29,44,69
9345,Female,44,17,13
9346,Female,30,53,52
9347,Male,32,41,66
9348,Female,34,51,44
9349,Female,26,58,93
9350,Male,35,49,59
9351,Female,58,20,20
9352,Male,36,130,90
9353,Female,34,50,63
9354,Female,22,98,78
9355,Male,53,27,8
9356,Female,23,40,67
9357,Male,21,53,59
9358,Female,27,36,11
9359,Female,27,38,33
9360,Female,27,32,62
9361,Male,45,108,41
9362,Male,35,63,67
9363,Female,39,120,31
9364,Female,51,16,28
9365,Female,45,96,93
9366,Male,47,120,41
9367,Male,40,121,31
9368,Female,23,44,55
9369,Female,32,53,56
9370,Male,34,109,41
9371,Female,22,32,46
9372,Female,44,20,11
9373,Male,40,35,16
9374,Female,28,54,43
9375,Male,51,34,9
9376,Male,29,107,85
9377,Female,19,39,88
9378,Female,51,126,32
9379,Male,42,52,64
9380,Male,46,80,82
9381,Female,50,21,30
9382,Male,41,113,82
9383,Female,59,117,21
9384,Female,30,119,51
9385,Male,42,116,41
9386,Male,29,74,60
9387,Female,20,56,53
9388,Female,42,113,91
9389,Female,46,117,30
9390,Female,35,100,23
9391,Female,37,45,55
9392,Male,35,46,57
9393,Female,18,95,95
9394,Female,32,37,100
9395,Female,36,82,84
9396,Male,34,25,27
9397,Female,33,29,7
9398,Female,47,108,9
9399,Male,54,99,24
9400,Female,42,37,28
9401,Female,25,32,83
9402,Male,37,92,85
9403,Male,46,110,4
9404,Female,46,123,83
9405,Male,39,47,34
9406,Female,47,93,15
9407,Male,26,108,90
9408,Male,63,113,20
9409,Male,35,32,36
9410,Male,44,117,37
9411,Female,42,22,23
9412,Male,29,37,77
9413,Female,32,41,78
9414,Male,49,26,12
9415,Male,51,112,30
9416,Female,57,31,16
9417,Female,32,101,26
9418,Female,23,79,76
9419,Male,51,114,28
9420,Male,40,118,10
9421,Male,29,41,40
9422,Female,43,118,28
9423,Female,53,86,32
9424,Male,46,97,19
9425,Male,36,55,60
9426,Male,34,36,88
9427,Male,38,94,89
9428,Male,32,46,48
9429,Male,48,107,45
9430,Male,29,47,55
9431,Male,34,76,41
9432,Male,46,30,19
9433,Male,25,46,62
9434,Male,44,121,67
9435,Male,40,89,86
9436,Male,38,87,89
9437,Male,30,27,81
9438,Male,26,64,86
9439,Male,51,28,26
9440,Female,36,51,64
9441,Female,36,20,1
9442,Male,40,36,28
9443,Male,32,68,89
9444,Male,20,104,78
9445,Female,63,110,34
9446,Male,52,46,19
9447,Female,52,79,37
9448,Female,28,38,70
9449,Female,26,123,88
9450,Female,44,106,65
9451,Male,41,106,29
9452,Male,33,26,83
9453,Female,53,36,22
9454,Male,37,41,23
9455,Female,40,65,44
9456,Male,27,117,100
9457,Male,34,79,67
9458,Male,32,77,41
9459,Female,20,44,60
9460,Male,42,104,70
9461,Male,25,44,79
9462,Male,42,25,11
9463,Male,23,35,79
9464,Female,43,95,32
9465,Male,36,55,30
9466,Male,35,75,42
9467,Female,22,57,70
9468,Male,33,71,36
9469,Male,52,107,50
9470,Male,38,104,82
9471,Female,46,125,38
9472,Female,25,32,70
9473,Female,32,72,78
9474,Female,33,105,70
9475,Male,23,64,29
9476,Male,25,66,54
9477,Female,33,45,76
9478,Female,27,52,51
9479,Female,43,86,74
9480,Male,56,37,37
9481,Male,37,26,19
9482,Female,40,114,63
9483,Female,18,50,79
9484,Male,34,71,65
9485,Male,40,57,61
9486,Female,31,35,74
9487,Female,44,40,32
9488,Female,37,23,4
9489,Male,41,37,34
9490,Female,41,97,79
9491,Male,53,118,33
9492,Male,54,23,18
9493,Female,31,121,85
9494,Male,44,25,10
9495,Male,26,40,77
9496,Female,66,121,29
9497,Female,45,84,22
9498,Male,64,103,43
9499,Male,18,48,30
9500,Male,27,86,80
9501,Male,45,100,22
9502,Male,24,23,86
9503,Female,45,122,37
9504,Female,18,61,52
9505,Female,31,109,82
9506,Female,58,119,33
9507,Female,21,28,17
9508,Male,20,27,89
9509,Male,42,96,65
9510,Male,25,28,16
9511,Female,43,91,22
9512,Male,52,94,29
9513,Male,34,18,33
9514,Female,20,46,57
9515,Male,21,50,81
9516,Male,42,28,11
9517,Female,57,101,25
9518,Female,36,23,64
9519,Female,37,95,24
9520,Male,22,100,92
9521,Female,25,97,75
9522,Male,18,53,54
9523,Female,21,58,46
9524,Female,27,40,99
9525,Female,32,32,17
9526,Female,60,129,27
9527,Male,34,58,38
9528,Male,46,27,31
9529,Female,22,71,55
9530,Male,20,45,63
9531,Female,39,15,31
9532,Female,35,74,38
9533,Male,41,102,80
9534,Male,34,54,35
9535,Female,49,101,47
9536,Male,51,90,18
9537,Male,29,52,63
9538,Female,20,49,70
9539,Female,55,15,13
9540,Female,30,108,33
9541,Male,36,22,25
9542,Female,26,92,93
9543,Male,39,120,82
9544,Male,50,118,33
9545,Male,27,125,79
9546,Female,47,23,25
9547,Male,59,15,22
9548,Male,54,29,4
9549,Female,58,119,44
9550,Male,36,61,41
9551,Male,49,48,23
9552,Female,35,49,55
9553,Female,20,45,72
9554,Male,28,24,84
9555,Male,26,42,69
9556,Male,28,59,55
9557,Female,22,37,20
9558,Male,48,100,21
9559,Male,23,44,77
9560,Female,40,115,39
9561,Male,32,57,76
9562,Female,53,37,26
9563,Female,24,42,82
9564,Female,46,110,25
9565,Female,45,118,86
9566,Female,48,101,70
9567,Female,30,49,95
9568,Male,31,56,67
9569,Female,47,117,31
9570,Female,40,74,33
9571,Female,44,117,26
9572,Female,40,31,36
9573,Male,49,25,14
9574,Female,24,27,15
9575,Female,27,129,81
9576,Male,34,113,73
9577,Female,22,39,73
9578,Female,26,35,67
9579,Male,37,29,36
9580,Female,55,106,61
9581,Male,27,136,97
9582,Female,70,117,11
9583,Female,57,24,30
9584,Female,60,35,16
9585,Female,23,65,40
9586,Female,20,74,65
9587,Male,42,26,24
9588,Male,44,111,38
9589,Female,34,78,80
9590,Male,21,42,64
9591,Male,52,103,35
9592,Female,42,22,39
9593,Male,22,51,82
9594,Male,28,117,88
9595,Female,47,119,67
9596,Female,42,87,95
9597,Female,54,116,55
9598,Female,45,108,90
9599,Female,51,113,98
9600,Male,33,89,80
9601,Female,35,42,12
9602,Female,22,41,68
9603,Male,42,32,13
9604,Female,42,36,27
9605,Female,18,38,59
9606,Male,26,36,79
9607,Male,29,82,59
9608,Male,35,117,40
9609,Female,27,85,86
9610,Female,25,22,68
9611,Male,25,38,83
9612,Female,43,93,99
9613,Male,34,60,61
9614,Male,25,26,27
9615,Male,24,79,77
9616,Male,41,70,42
9617,Female,18,34,83
9618,Female,30,50,60
9619,Male,23,45,87
9620,Male,48,37,11
9621,Female,47,106,24
9622,Female,54,28,1
9623,Female,30,96,79
9624,Female,22,38,81
9625,Female,22,68,64
9626,Male,43,99,83
9627,Female,61,102,28
9628,Female,31,57,57
9629,Female,51,25,36
9630,Female,45,90,75
9631,Male,39,45,24
9632,Male,20,43,94
9633,Male,32,41,33
9634,Male,18,36,92
9635,Female,33,80,74
9636,Male,38,34,18
9637,Male,24,52,75
9638,Male,49,35,16
9639,Male,43,118,40
9640,Female,42,20,25
9641,Female,50,116,25
9642,Female,52,98,34
9643,Female,29,97,87
9644,Male,53,35,35
9645,Female,34,94,78
9646,Female,24,39,75
9647,Female,24,49,60
9648,Male,51,127,17
9649,Male,49,104,29
9650,Male,36,91,70
9651,Female,37,113,63
9652,Female,46,25,24
9653,Female,44,128,74
9654,Male,46,117,86
9655,Female,53,127,51
9656,Male,64,115,24
9657,Male,30,40,60
9658,Female,46,26,39
9659,Male,28,34,79
9660,Female,28,67,37
9661,Male,60,123,25
9662,Male,37,106,65
9663,Male,32,102,82
9664,Male,62,24,14
9665,Female,39,101,90
9666,Female,21,33,74
9667,Male,57,27,34
9668,Male,35,127,68
9669,Female,29,67,68
9670,Male,24,48,95
9671,Male,32,94,29
9672,Female,18,36,77
9673,Male,37,106,71
9674,Female,35,31,16
9675,Male,32,92,98
9676,Male,41,99,23
9677,Male,30,44,57
9678,Female,37,41,16
9679,Male,44,98,21
9680,Female,31,99,68
9681,Male,56,101,48
9682,Female,41,30,27
9683,Female,18,89,74
9684,Female,41,56,74
9685,Male,43,99,45
9686,Female,34,87,36
9687,Female,37,96,76
9688,Female,41,86,71
9689,Male,38,100,82
9690,Male,35,57,60
9691,Male,18,70,86
9692,Male,53,128,34
9693,Female,34,94,87
9694,Female,43,68,34
9695,Female,57,118,28
9696,Male,47,118,35
9697,Male,32,102,77
9698,Female,26,48,74
9699,Female,47,129,39
9700,Female,32,71,56
9701,Male,39,44,67
9702,Female,22,123,76
9703,Female,34,45,83
9704,Female,25,49,53
9705,Female,30,117,100
9706,Female,38,31,27
9707,Female,29,37,22
9708,Male,48,116,18
9709,Female,23,115,75
9710,Female,55,97,49
9711,Female,36,40,4
9712,Female,30,70,41
9713,Male,32,107,72
9714,Female,34,111,99
9715,Female,58,111,51
9716,Female,45,103,21
9717,Female,29,98,85
9718,Female,29,112,65
9719,Female,54,35,27
9720,Male,32,28,65
9721,Male,26,43,90
9722,Female,70,108,36
9723,Female,24,36,86
9724,Male,27,25,78
9725,Female,28,23,29
9726,Female,18,60,55
9727,Male,43,51,44
9728,Female,32,115,90
9729,Male,43,24,10
9730,Male,55,30,29
9731,Female,29,23,10
9732,Male,25,32,65
9733,Male,58,104,29
9734,Female,26,22,64
9735,Female,29,40,74
9736,Female,19,46,72
9737,Male,38,38,57
9738,Female,44,22,29
9739,Male,46,93,79
9740,Male,19,56,100
9741,Male,29,24,16
9742,Female,38,36,26
9743,Male,19,72,58
9744,Female,34,29,75
9745,Male,36,121,84
9746,Female,24,38,98
9747,Male,22,44,78
9748,Male,22,104,77
9749,Male,48,22,25
9750,Male,33,65,78
9751,Male,24,104,98
9752,Male,44,43,28
9753,Male,58,109,23
9754,Female,26,50,58
9755,Male,39,95,75
9756,Female,30,92,84
9757,Female,34,66,70
9758,Male,29,58,25
9759,Male,57,33,25
9760,Male,49,117,34
9761,Male,37,56,79
9762,Male,52,27,24
9763,Female,24,73,61
9764,Female,49,58,25
9765,Female,28,49,25
9766,Male,18,105,79
9767,Male,26,33,79
9768,Female,29,39,66
9769,Male,26,43,51
9770,Female,42,27,23
9771,Male,34,22,72
9772,Male,38,85,85
9773,Male,45,29,10
9774,Male,66,85,18
9775,Female,26,44,67
9776,Female,52,134,23
9777,Male,47,116,32
9778,Female,35,75,50
9779,Female,51,86,73
9780,Female,25,44,75
9781,Male,31,72,78
9782,Female,39,90,93
9783,Male,24,31,76
9784,Female,25,59,63
9785,Male,39,114,20
9786,Female,30,35,92
9787,Male,47,29,33
9788,Male,28,88,85
9789,Female,48,109,40
9790,Male,38,31,11
9791,Female,45,102,70
9792,Male,36,106,29
9793,Female,50,35,41
9794,Male,35,91,72
9795,Male,49,106,27
9796,Female,45,113,36
9797,Female,34,67,54
9798,Female,30,33,78
9799,Female,59,108,37
9800,Female,33,42,39
9801,Female,24,44,97
9802,Male,24,98,99
9803,Male,34,22,9
9804,Male,23,35,79
9805,Female,52,91,5
9806,Male,18,49,56
9807,Male,26,26,71
9808,Male,25,34,77
9809,Female,34,56,33
9810,Female,38,93,27
9811,Female,60,35,21
9812,Female,30,61,71
9813,Male,33,103,71
9814,Female,26,46,63
9815,Female,31,54,60
9816,Male,27,48,73
9817,Male,44,92,8
9818,Female,56,106,13
9819,Male,40,105,76
9820,Male,37,114,83
9821,Female,26,26,94
9822,Male,24,35,89
9823,Male,29,36,70
9824,Female,46,26,21
9825,Male,62,89,34
9826,Female,19,40,85
9827,Male,46,95,37
9828,Female,45,107,31
9829,Female,28,54,54
9830,Male,27,39,70
9831,Female,49,106,31
9832,Male,30,72,29
9833,Male,50,37,21
9834,Female,40,67,26
9835,Female,55,16,33
9836,Female,52,32,24
9837,Female,30,59,45
9838,Male,37,104,74
9839,Male,26,51,71
9840,Male,23,38,67
9841,Female,39,74,55
9842,Female,33,63,54
9843,Male,39,109,87
9844,Female,19,22,75
9845,Female,48,26,36
9846,Male,53,123,34
9847,Male,33,53,49
9848,Male,18,70,84
9849,Female,53,105,30
9850,Male,45,113,32
9851,Female,25,44,58
9852,Female,34,61,51
9853,Male,41,29,2
9854,Male,57,106,44
9855,Male,28,91,70
9856,Female,50,90,24
9857,Female,51,24,33
9858,Female,49,111,56
9859,Female,38,110,82
9860,Male,41,39,19
9861,Male,39,58,56
9862,Female,51,100,39
9863,Female,30,51,62
9864,Female,29,34,14
9865,Male,25,37,100
9866,Female,50,20,15
9867,Male,47,121,10
9868,Male,33,28,28
9869,Female,32,66,29
9870,Male,30,41,16
9871,Female,32,107,71
9872,Male,57,119,29
9873,Male,28,135,58
9874,Female,45,119,89
9875,Male,63,111,22
9876,Male,48,26,18
9877,Female,70,34,28
9878,Female,37,90,69
9879,Female,28,42,69
9880,Female,45,111,28
9881,Male,51,112,26
9882,Female,46,127,49
9883,Female,38,100,69
9884,Female,30,48,71
9885,Male,40,17,12
9886,Female,30,32,62
9887,Male,35,66,31
9888,Female,20,47,68
9889,Male,51,33,29
9890,Male,26,88,90
9891,Female,26,42,86
9892,Male,56,42,21
9893,Male,33,53,44
9894,Female,27,52,83
9895,Male,18,26,68
9896,Female,53,19,15
9897,Male,26,41,82
9898,Male,29,36,63
9899,Female,39,67,49
9900,Male,49,23,24
9901,Male,38,22,11
9902,Female,29,105,89
9903,Female,45,39,30
9904,Male,55,130,38
9905,Male,18,62,32
9906,Female,18,113,85
9907,Male,30,68,56
9908,Female,44,32,30
9909,Female,34,37,15
9910,Male,42,42,21
9911,Male,24,119,79
9912,Female,36,61,61
9913,Male,60,30,13
9914,Female,29,21,70
9915,Male,53,118,28
9916,Male,37,57,53
9917,Female,51,45,22
9918,Male,32,113,76
9919,Female,31,28,26
9920,Female,39,91,24
9921,Male,44,116,71
9922,Female,21,84,55
9923,Female,30,23,77
9924,Female,22,45,70
9925,Male,54,122,34
9926,Female,59,23,33
9927,Female,49,113,27
9928,Female,44,50,58
9929,Male,31,54,53
9930,Female,34,70,68
9931,Female,43,58,67
9932,Male,65,31,14
9933,Female,49,105,74
9934,Male,54,34,21
9935,Female,34,107,79
9936,Female,44,29,9
9937,Male,55,114,33
9938,Female,23,43,76
9939,Female,33,58,29
9940,Female,28,38,76
9941,Male,42,66,50
9942,Female,34,30,22
9943,Male,55,32,11
9944,Male,28,45,89
9945,Female,33,111,95
9946,Female,49,91,95
9947,Female,23,89,75
9948,Female,43,99,73
9949,Male,63,117,22
9950,Female,57,103,24
9951,Male,47,117,12
9952,Male,28,54,88
9953,Female,18,121,70
9954,Female,33,85,93
9955,Female,43,36,19
9956,Female,22,63,78
9957,Male,28,54,100
9958,Female,24,43,56
9959,Male,18,41,69
9960,Male,29,95,76
9961,Male,62,86,27
9962,Male,56,100,24
9963,Male,48,114,43
9964,Male,68,109,41
9965,Male,41,135,21
9966,Female,48,125,17
9967,Female,25,32,56
9968,Female,49,26,6
9969,Male,30,33,54
9970,Female,44,32,15
9971,Female,35,34,27
9972,Male,32,47,51
9973,Male,26,78,42
9974,Female,44,21,17
9975,Male,47,103,35
9976,Female,38,20,29
9977,Female,66,93,30
9978,Female,34,44,48
9979,Male,34,41,55
9980,Male,23,47,70
9981,Female,55,121,93
9982,Female,29,49,99
9983,Female,37,109,81
9984,Male,25,63,44
9985,Female,46,66,64
9986,Male,45,106,30
9987,Female,44,85,48
9988,Female,51,77,73
9989,Male,55,16,39
9990,Female,20,58,65
9991,Female,54,100,30
9992,Female,40,84,91
9993,Male,68,96,26
9994,Male,22,61,39
9995,Male,40,32,13
9996,Female,24,60,29
9997,Female,43,54,44
9998,Male,32,75,27
9999,Male,41,113,98
10000,Male,36,117,97
10001,Male,45,92,81
10002,Male,48,104,67
10003,Male,40,42,30
10004,Female,18,37,88
10005,Female,51,123,32
10006,Male,28,57,29
10007,Female,35,39,1
10008,Female,23,48,77
10009,Male,18,44,77
10010,Female,18,39,81
10011,Female,18,51,41
10012,Male,28,47,69
10013,Female,36,34,62
10014,Male,31,104,71
10015,Male,40,110,18
10016,Female,56,15,1
10017,Female,37,48,28
10018,Male,38,102,91
10019,Female,63,26,27
10020,Female,34,100,81
10021,Male,61,34,12
10022,Female,57,30,22
10023,Male,21,50,22
10024,Male,37,20,19
10025,Male,32,40,78
10026,Male,56,35,22
10027,Male,29,46,74
10028,Female,22,66,54
10029,Female,26,19,80
10030,Female,23,41,66
10031,Female,46,33,17
10032,Male,39,65,25
10033,Female,18,82,54
10034,Male,25,70,41
10035,Male,25,40,88
10036,Female,34,117,69
10037,Female,27,70,35
10038,Female,35,72,74
10039,Male,34,107,24
10040,Male,48,33,24
10041,Female,28,23,30
10042,Female,23,30,19
10043,Male,28,90,79
10044,Female,50,132,12
10045,Male,20,36,73
10046,Male,18,20,93
10047,Male,24,102,100
10048,Male,54,45,24
10049,Female,30,51,73
10050,Male,18,77,43
10051,Female,43,79,63
10052,Female,55,125,39
10053,Male,38,67,60
10054,Male,49,109,30
10055,Male,36,100,48
10056,Female,49,95,33
10057,Male,49,99,29
10058,Male,26,44,57
10059,Male,48,108,19
10060,Female,39,85,97
10061,Male,33,113,92
10062,Male,40,28,20
10063,Male,61,109,5
10064,Male,40,116,75
10065,Female,54,36,22
10066,Male,22,40,82
10067,Female,32,44,86
10068,Female,23,45,73
10069,Male,36,125,19
10070,Female,20,45,69
10071,Female,18,55,78
10072,Male,27,69,52
10073,Female,30,47,54
10074,Female,34,100,78
10075,Male,37,69,44
10076,Male,33,91,76
10077,Male,34,64,80
10078,Female,49,126,18
10079,Male,25,39,14
10080,Female,29,68,39
10081,Male,39,80,17
10082,Female,44,121,44
10083,Female,28,44,85
10084,Female,63,99,17
10085,Female,43,41,15
10086,Female,25,35,74
10087,Male,30,30,75
10088,Male,49,113,16
10089,Male,23,60,92
10090,Male,41,88,89
10091,Male,31,121,72
10092,Male,49,24,11
10093,Female,39,105,79
10094,Male,31,59,60
10095,Male,31,72,73
10096,Female,35,103,84
10097,Male,45,116,24
10098,Female,22,36,61
10099,Female,29,87,78
10100,Male,36,19,17
10101,Male,36,49,48
10102,Female,25,35,60
10103,Male,26,48,50
10104,Male,30,111,90
10105,Male,28,43,75
10106,Female,24,110,85
10107,Male,34,114,62
10108,Male,52,103,25
10109,Male,42,102,84
10110,Male,47,24,6
10111,Female,46,109,81
10112,Male,18,28,33
10113,Female,26,55,76
10114,Female,49,113,44
10115,Male,56,37,22
10116,Female,38,33,24
10117,Female,55,39,12
10118,Female,27,44,76
10119,Female,40,34,16
10120,Female,24,35,95
10121,Female,37,24,24
10122,Female,19,115,61
10123,Female,29,64,52
10124,Male,21,36,79
10125,Male,30,36,17
10126,Male,23,69,45
10127,Male,41,111,29
10128,Female,27,32,43
10129,Male,21,38,70
10130,Female,18,51,80
10131,Male,23,56,46
10132,Female,33,121,84
10133,Male,30,46,85
10134,Female,39,87,20
10135,Male,56,24,20
10136,Female,45,23,19
10137,Male,49,32,15
10138,Female,21,23,72
10139,Male,46,109,29
10140,Female,37,99,17
10141,Male,41,23,10
10142,Male,64,111,16
10143,Male,26,63,57
10144,Female,39,95,93
10145,Male,27,29,82
10146,Female,24,45,79
10147,Female,38,62,88
10148,Female,47,117,25
10149,Female,29,64,64
10150,Female,28,86,89
10151,Male,25,46,42
10152,Male,50,107,73
10153,Male,33,97,79
10154,Female,37,15,22
10155,Female,27,49,81
10156,Male,41,85,21
10157,Male,22,97,63
10158,Female,44,95,70
10159,Male,39,53,59
10160,Male,22,41,36
10161,Female,46,103,46
10162,Female,22,57,77
10163,Male,43,101,28
10164,Female,48,110,69
10165,Female,25,53,70
10166,Female,57,15,27
10167,Female,53,103,30
10168,Male,29,103,70
10169,Female,53,120,32
10170,Male,40,100,48
10171,Female,46,120,48
10172,Female,18,15,18
10173,Male,63,104,43
10174,Male,37,82,79
10175,Female,42,32,8
10176,Male,43,37,33
10177,Female,18,45,75
10178,Female,52,84,39
10179,Female,33,37,63
10180,Female,32,35,81
10181,Female,23,60,58
10182,Female,53,87,38
10183,Female,18,78,88
10184,Female,41,106,84
10185,Female,27,55,81
10186,Male,54,119,46
10187,Male,32,58,42
10188,Male,22,22,37
10189,Male,43,34,11
10190,Male,55,31,15
10191,Male,35,41,80
10192,Female,31,102,79
10193,Male,58,26,19
10194,Male,31,34,33
10195,Male,28,91,79
10196,Male,22,69,48
10197,Male,27,37,66
10198,Male,25,39,71
10199,Male,41,103,98
10200,Male,28,125,73
10201,Female,50,122,19
10202,Male,61,23,17
10203,Female,38,91,84
10204,Male,19,74,68
10205,Male,36,34,11
10206,Female,30,86,90
10207,Female,26,47,80
10208,Female,37,25,31
10209,Female,55,26,14
10210,Male,30,42,55
10211,Female,37,69,12
10212,Male,23,104,83
10213,Female,49,23,15
10214,Male,46,106,36
10215,Male,33,52,86
10216,Female,33,46,76
10217,Female,18,21,48
10218,Female,47,104,70
10219,Female,51,126,40
10220,Male,48,47,13
10221,Male,32,36,77
10222,Female,20,43,44
10223,Male,22,49,48
10224,Female,38,106,90
10225,Male,39,29,26
10226,Male,47,114,34
10227,Male,27,46,75
10228,Female,29,29,62
10229,Female,38,33,26
10230,Female,39,126,80
10231,Male,54,84,42
10232,Female,35,124,72
10233,Male,27,60,46
10234,Female,42,133,20
10235,Female,29,31,67
10236,Male,49,113,23
